ID,Prob1
30300, 0.62
30301, 0.25
30302, 0.25
30303, 0.43
30304, 0.22
30305, 0.43
30306, 0.42
30307, 0.23
30308, 0.73
30309, 0.27
30310, 0.22
30311, 0.22
30312, 0.22
30313, 0.31
30314, 0.34
30315, 0.30
30316, 0.68
30317, 0.59
30318, 0.78
30319, 0.35
30320, 0.22
30321, 0.25
30322, 0.22
30323, 0.29
30324, 0.78
30325, 0.34
30326, 0.75
30327, 0.34
30328, 0.29
30329, 0.74
30330, 0.64
30331, 0.50
30332, 0.43
30333, 0.22
30334, 0.25
30335, 0.75
30336, 0.25
30337, 0.31
30338, 0.25
30339, 0.22
30340, 0.35
30341, 0.22
30342, 0.53
30343, 0.39
30344, 0.25
30345, 0.22
30346, 0.50
30347, 0.23
30348, 0.51
30349, 0.22
30350, 0.24
30351, 0.24
30352, 0.71
30353, 0.78
30354, 0.74
30355, 0.40
30356, 0.37
30357, 0.25
30358, 0.22
30359, 0.70
30360, 0.27
30361, 0.28
30362, 0.27
30363, 0.22
30364, 0.68
30365, 0.22
30366, 0.54
30367, 0.34
30368, 0.61
30369, 0.60
30370, 0.26
30371, 0.31
30372, 0.65
30373, 0.40
30374, 0.73
30375, 0.23
30376, 0.32
30377, 0.24
30378, 0.22
30379, 0.22
30380, 0.35
30381, 0.22
30382, 0.27
30383, 0.30
30384, 0.43
30385, 0.75
30386, 0.29
30387, 0.32
30388, 0.25
30389, 0.34
30390, 0.66
30391, 0.59
30392, 0.22
30393, 0.68
30394, 0.38
30395, 0.22
30396, 0.39
30397, 0.58
30398, 0.26
30399, 0.25
30400, 0.22
30401, 0.65
30402, 0.73
30403, 0.25
30404, 0.68
30405, 0.22
30406, 0.25
30407, 0.22
30408, 0.61
30409, 0.27
30410, 0.49
30411, 0.38
30412, 0.78
30413, 0.53
30414, 0.34
30415, 0.22
30416, 0.58
30417, 0.22
30418, 0.25
30419, 0.62
30420, 0.22
30421, 0.22
30422, 0.22
30423, 0.37
30424, 0.22
30425, 0.24
30426, 0.68
30427, 0.32
30428, 0.74
30429, 0.46
30430, 0.36
30431, 0.26
30432, 0.67
30433, 0.49
30434, 0.22
30435, 0.22
30436, 0.51
30437, 0.38
30438, 0.29
30439, 0.62
30440, 0.26
30441, 0.24
30442, 0.40
30443, 0.35
30444, 0.78
30445, 0.30
30446, 0.33
30447, 0.23
30448, 0.78
30449, 0.61
30450, 0.29
30451, 0.78
30452, 0.49
30453, 0.35
30454, 0.29
30455, 0.26
30456, 0.31
30457, 0.32
30458, 0.70
30459, 0.43
30460, 0.22
30461, 0.22
30462, 0.24
30463, 0.43
30464, 0.22
30465, 0.22
30466, 0.54
30467, 0.22
30468, 0.57
30469, 0.42
30470, 0.35
30471, 0.28
30472, 0.78
30473, 0.22
30474, 0.64
30475, 0.39
30476, 0.34
30477, 0.22
30478, 0.27
30479, 0.68
30480, 0.65
30481, 0.22
30482, 0.78
30483, 0.74
30484, 0.22
30485, 0.57
30486, 0.22
30487, 0.78
30488, 0.22
30489, 0.40
30490, 0.22
30491, 0.25
30492, 0.46
30493, 0.22
30494, 0.22
30495, 0.37
30496, 0.78
30497, 0.38
30498, 0.71
30499, 0.71
30500, 0.41
30501, 0.25
30502, 0.78
30503, 0.67
30504, 0.25
30505, 0.77
30506, 0.23
30507, 0.34
30508, 0.22
30509, 0.22
30510, 0.25
30511, 0.25
30512, 0.27
30513, 0.27
30514, 0.78
30515, 0.22
30516, 0.24
30517, 0.24
30518, 0.22
30519, 0.22
30520, 0.24
30521, 0.62
30522, 0.22
30523, 0.53
30524, 0.29
30525, 0.39
30526, 0.58
30527, 0.37
30528, 0.67
30529, 0.24
30530, 0.22
30531, 0.69
30532, 0.24
30533, 0.78
30534, 0.22
30535, 0.22
30536, 0.40
30537, 0.67
30538, 0.49
30539, 0.35
30540, 0.36
30541, 0.45
30542, 0.31
30543, 0.22
30544, 0.66
30545, 0.74
30546, 0.78
30547, 0.22
30548, 0.24
30549, 0.75
30550, 0.42
30551, 0.22
30552, 0.24
30553, 0.52
30554, 0.35
30555, 0.29
30556, 0.53
30557, 0.36
30558, 0.25
30559, 0.46
30560, 0.37
30561, 0.78
30562, 0.68
30563, 0.43
30564, 0.25
30565, 0.22
30566, 0.34
30567, 0.59
30568, 0.24
30569, 0.75
30570, 0.43
30571, 0.63
30572, 0.60
30573, 0.32
30574, 0.24
30575, 0.22
30576, 0.49
30577, 0.71
30578, 0.31
30579, 0.59
30580, 0.22
30581, 0.50
30582, 0.25
30583, 0.30
30584, 0.53
30585, 0.22
30586, 0.22
30587, 0.53
30588, 0.24
30589, 0.73
30590, 0.53
30591, 0.22
30592, 0.22
30593, 0.42
30594, 0.32
30595, 0.32
30596, 0.22
30597, 0.23
30598, 0.26
30599, 0.37
30600, 0.70
30601, 0.22
30602, 0.22
30603, 0.25
30604, 0.23
30605, 0.35
30606, 0.22
30607, 0.71
30608, 0.62
30609, 0.22
30610, 0.25
30611, 0.35
30612, 0.28
30613, 0.23
30614, 0.65
30615, 0.22
30616, 0.24
30617, 0.34
30618, 0.74
30619, 0.29
30620, 0.48
30621, 0.36
30622, 0.52
30623, 0.70
30624, 0.68
30625, 0.31
30626, 0.71
30627, 0.25
30628, 0.74
30629, 0.66
30630, 0.30
30631, 0.71
30632, 0.57
30633, 0.25
30634, 0.50
30635, 0.55
30636, 0.22
30637, 0.29
30638, 0.24
30639, 0.25
30640, 0.31
30641, 0.43
30642, 0.23
30643, 0.23
30644, 0.62
30645, 0.32
30646, 0.27
30647, 0.24
30648, 0.22
30649, 0.75
30650, 0.22
30651, 0.57
30652, 0.39
30653, 0.74
30654, 0.32
30655, 0.75
30656, 0.69
30657, 0.25
30658, 0.26
30659, 0.56
30660, 0.29
30661, 0.70
30662, 0.75
30663, 0.30
30664, 0.22
30665, 0.51
30666, 0.43
30667, 0.25
30668, 0.31
30669, 0.25
30670, 0.62
30671, 0.24
30672, 0.41
30673, 0.40
30674, 0.71
30675, 0.52
30676, 0.69
30677, 0.22
30678, 0.26
30679, 0.35
30680, 0.35
30681, 0.29
30682, 0.75
30683, 0.62
30684, 0.22
30685, 0.35
30686, 0.25
30687, 0.22
30688, 0.34
30689, 0.40
30690, 0.29
30691, 0.67
30692, 0.22
30693, 0.28
30694, 0.24
30695, 0.32
30696, 0.22
30697, 0.78
30698, 0.22
30699, 0.22
30700, 0.23
30701, 0.62
30702, 0.78
30703, 0.73
30704, 0.25
30705, 0.67
30706, 0.72
30707, 0.22
30708, 0.22
30709, 0.22
30710, 0.75
30711, 0.51
30712, 0.25
30713, 0.68
30714, 0.49
30715, 0.35
30716, 0.78
30717, 0.77
30718, 0.49
30719, 0.64
30720, 0.71
30721, 0.54
30722, 0.74
30723, 0.25
30724, 0.67
30725, 0.25
30726, 0.22
30727, 0.22
30728, 0.56
30729, 0.69
30730, 0.22
30731, 0.64
30732, 0.38
30733, 0.46
30734, 0.33
30735, 0.22
30736, 0.38
30737, 0.22
30738, 0.26
30739, 0.32
30740, 0.22
30741, 0.32
30742, 0.41
30743, 0.62
30744, 0.78
30745, 0.31
30746, 0.66
30747, 0.22
30748, 0.30
30749, 0.22
30750, 0.25
30751, 0.22
30752, 0.22
30753, 0.22
30754, 0.31
30755, 0.39
30756, 0.23
30757, 0.40
30758, 0.22
30759, 0.24
30760, 0.23
30761, 0.22
30762, 0.66
30763, 0.67
30764, 0.78
30765, 0.73
30766, 0.22
30767, 0.33
30768, 0.25
30769, 0.23
30770, 0.22
30771, 0.74
30772, 0.25
30773, 0.25
30774, 0.24
30775, 0.75
30776, 0.78
30777, 0.25
30778, 0.46
30779, 0.58
30780, 0.22
30781, 0.44
30782, 0.35
30783, 0.78
30784, 0.55
30785, 0.28
30786, 0.78
30787, 0.22
30788, 0.67
30789, 0.38
30790, 0.65
30791, 0.68
30792, 0.39
30793, 0.53
30794, 0.24
30795, 0.23
30796, 0.28
30797, 0.71
30798, 0.22
30799, 0.24
30800, 0.22
30801, 0.58
30802, 0.22
30803, 0.78
30804, 0.37
30805, 0.65
30806, 0.60
30807, 0.43
30808, 0.36
30809, 0.33
30810, 0.29
30811, 0.27
30812, 0.32
30813, 0.34
30814, 0.57
30815, 0.78
30816, 0.24
30817, 0.78
30818, 0.33
30819, 0.67
30820, 0.25
30821, 0.22
30822, 0.32
30823, 0.41
30824, 0.29
30825, 0.53
30826, 0.77
30827, 0.22
30828, 0.34
30829, 0.68
30830, 0.22
30831, 0.39
30832, 0.30
30833, 0.78
30834, 0.40
30835, 0.37
30836, 0.26
30837, 0.25
30838, 0.22
30839, 0.75
30840, 0.44
30841, 0.38
30842, 0.67
30843, 0.75
30844, 0.67
30845, 0.49
30846, 0.22
30847, 0.67
30848, 0.25
30849, 0.24
30850, 0.22
30851, 0.40
30852, 0.78
30853, 0.46
30854, 0.22
30855, 0.22
30856, 0.67
30857, 0.22
30858, 0.71
30859, 0.70
30860, 0.22
30861, 0.52
30862, 0.28
30863, 0.45
30864, 0.52
30865, 0.66
30866, 0.30
30867, 0.45
30868, 0.22
30869, 0.28
30870, 0.23
30871, 0.27
30872, 0.49
30873, 0.50
30874, 0.66
30875, 0.67
30876, 0.22
30877, 0.63
30878, 0.27
30879, 0.22
30880, 0.50
30881, 0.66
30882, 0.38
30883, 0.51
30884, 0.75
30885, 0.61
30886, 0.25
30887, 0.28
30888, 0.78
30889, 0.22
30890, 0.29
30891, 0.64
30892, 0.24
30893, 0.25
30894, 0.78
30895, 0.41
30896, 0.67
30897, 0.28
30898, 0.35
30899, 0.56
30900, 0.74
30901, 0.25
30902, 0.29
30903, 0.43
30904, 0.22
30905, 0.32
30906, 0.65
30907, 0.46
30908, 0.75
30909, 0.34
30910, 0.26
30911, 0.50
30912, 0.53
30913, 0.27
30914, 0.50
30915, 0.22
30916, 0.25
30917, 0.71
30918, 0.74
30919, 0.71
30920, 0.43
30921, 0.32
30922, 0.49
30923, 0.32
30924, 0.38
30925, 0.64
30926, 0.67
30927, 0.37
30928, 0.24
30929, 0.66
30930, 0.24
30931, 0.41
30932, 0.28
30933, 0.25
30934, 0.22
30935, 0.65
30936, 0.35
30937, 0.36
30938, 0.60
30939, 0.58
30940, 0.72
30941, 0.60
30942, 0.22
30943, 0.22
30944, 0.35
30945, 0.42
30946, 0.35
30947, 0.40
30948, 0.24
30949, 0.32
30950, 0.51
30951, 0.37
30952, 0.53
30953, 0.24
30954, 0.74
30955, 0.41
30956, 0.64
30957, 0.24
30958, 0.25
30959, 0.69
30960, 0.59
30961, 0.30
30962, 0.25
30963, 0.76
30964, 0.22
30965, 0.22
30966, 0.64
30967, 0.25
30968, 0.54
30969, 0.45
30970, 0.22
30971, 0.22
30972, 0.22
30973, 0.43
30974, 0.57
30975, 0.60
30976, 0.42
30977, 0.22
30978, 0.44
30979, 0.57
30980, 0.43
30981, 0.26
30982, 0.78
30983, 0.35
30984, 0.24
30985, 0.41
30986, 0.22
30987, 0.31
30988, 0.34
30989, 0.78
30990, 0.25
30991, 0.22
30992, 0.24
30993, 0.71
30994, 0.78
30995, 0.75
30996, 0.25
30997, 0.75
30998, 0.70
30999, 0.51
31000, 0.52
31001, 0.65
31002, 0.43
31003, 0.74
31004, 0.22
31005, 0.22
31006, 0.22
31007, 0.25
31008, 0.43
31009, 0.66
31010, 0.39
31011, 0.75
31012, 0.25
31013, 0.67
31014, 0.74
31015, 0.78
31016, 0.29
31017, 0.49
31018, 0.31
31019, 0.22
31020, 0.54
31021, 0.52
31022, 0.24
31023, 0.25
31024, 0.22
31025, 0.24
31026, 0.25
31027, 0.22
31028, 0.41
31029, 0.68
31030, 0.78
31031, 0.46
31032, 0.25
31033, 0.22
31034, 0.67
31035, 0.22
31036, 0.22
31037, 0.22
31038, 0.28
31039, 0.78
31040, 0.22
31041, 0.23
31042, 0.75
31043, 0.50
31044, 0.74
31045, 0.33
31046, 0.65
31047, 0.22
31048, 0.35
31049, 0.49
31050, 0.35
31051, 0.78
31052, 0.27
31053, 0.40
31054, 0.67
31055, 0.49
31056, 0.25
31057, 0.37
31058, 0.28
31059, 0.64
31060, 0.43
31061, 0.59
31062, 0.73
31063, 0.46
31064, 0.22
31065, 0.31
31066, 0.29
31067, 0.61
31068, 0.40
31069, 0.32
31070, 0.58
31071, 0.22
31072, 0.22
31073, 0.43
31074, 0.66
31075, 0.78
31076, 0.67
31077, 0.49
31078, 0.42
31079, 0.64
31080, 0.71
31081, 0.32
31082, 0.38
31083, 0.29
31084, 0.59
31085, 0.25
31086, 0.59
31087, 0.22
31088, 0.40
31089, 0.67
31090, 0.74
31091, 0.74
31092, 0.32
31093, 0.63
31094, 0.73
31095, 0.46
31096, 0.31
31097, 0.62
31098, 0.22
31099, 0.51
31100, 0.78
31101, 0.28
31102, 0.48
31103, 0.64
31104, 0.43
31105, 0.75
31106, 0.25
31107, 0.22
31108, 0.34
31109, 0.33
31110, 0.24
31111, 0.45
31112, 0.78
31113, 0.27
31114, 0.25
31115, 0.31
31116, 0.28
31117, 0.75
31118, 0.66
31119, 0.27
31120, 0.67
31121, 0.24
31122, 0.34
31123, 0.32
31124, 0.67
31125, 0.49
31126, 0.22
31127, 0.26
31128, 0.49
31129, 0.22
31130, 0.22
31131, 0.58
31132, 0.22
31133, 0.25
31134, 0.70
31135, 0.22
31136, 0.30
31137, 0.55
31138, 0.24
31139, 0.57
31140, 0.74
31141, 0.27
31142, 0.22
31143, 0.58
31144, 0.41
31145, 0.57
31146, 0.23
31147, 0.44
31148, 0.25
31149, 0.78
31150, 0.22
31151, 0.32
31152, 0.51
31153, 0.24
31154, 0.32
31155, 0.30
31156, 0.34
31157, 0.72
31158, 0.62
31159, 0.42
31160, 0.35
31161, 0.35
31162, 0.22
31163, 0.78
31164, 0.25
31165, 0.30
31166, 0.27
31167, 0.24
31168, 0.53
31169, 0.25
31170, 0.77
31171, 0.24
31172, 0.68
31173, 0.22
31174, 0.50
31175, 0.74
31176, 0.22
31177, 0.27
31178, 0.72
31179, 0.74
31180, 0.32
31181, 0.30
31182, 0.53
31183, 0.22
31184, 0.24
31185, 0.73
31186, 0.22
31187, 0.32
31188, 0.56
31189, 0.23
31190, 0.75
31191, 0.34
31192, 0.24
31193, 0.63
31194, 0.24
31195, 0.55
31196, 0.22
31197, 0.22
31198, 0.67
31199, 0.53
31200, 0.67
31201, 0.25
31202, 0.22
31203, 0.37
31204, 0.48
31205, 0.74
31206, 0.22
31207, 0.78
31208, 0.46
31209, 0.70
31210, 0.35
31211, 0.54
31212, 0.66
31213, 0.71
31214, 0.22
31215, 0.22
31216, 0.41
31217, 0.22
31218, 0.50
31219, 0.78
31220, 0.40
31221, 0.24
31222, 0.74
31223, 0.25
31224, 0.40
31225, 0.22
31226, 0.78
31227, 0.22
31228, 0.32
31229, 0.25
31230, 0.22
31231, 0.51
31232, 0.25
31233, 0.38
31234, 0.22
31235, 0.67
31236, 0.67
31237, 0.22
31238, 0.22
31239, 0.22
31240, 0.48
31241, 0.22
31242, 0.36
31243, 0.78
31244, 0.24
31245, 0.22
31246, 0.25
31247, 0.30
31248, 0.61
31249, 0.43
31250, 0.56
31251, 0.78
31252, 0.25
31253, 0.49
31254, 0.22
31255, 0.32
31256, 0.24
31257, 0.74
31258, 0.74
31259, 0.64
31260, 0.71
31261, 0.29
31262, 0.74
31263, 0.31
31264, 0.66
31265, 0.25
31266, 0.22
31267, 0.60
31268, 0.23
31269, 0.41
31270, 0.61
31271, 0.69
31272, 0.71
31273, 0.24
31274, 0.22
31275, 0.22
31276, 0.51
31277, 0.25
31278, 0.22
31279, 0.24
31280, 0.22
31281, 0.24
31282, 0.35
31283, 0.78
31284, 0.74
31285, 0.28
31286, 0.65
31287, 0.44
31288, 0.29
31289, 0.43
31290, 0.67
31291, 0.66
31292, 0.78
31293, 0.78
31294, 0.65
31295, 0.25
31296, 0.78
31297, 0.59
31298, 0.64
31299, 0.29
31300, 0.57
31301, 0.25
31302, 0.66
31303, 0.78
31304, 0.71
31305, 0.27
31306, 0.29
31307, 0.32
31308, 0.31
31309, 0.22
31310, 0.75
31311, 0.67
31312, 0.24
31313, 0.58
31314, 0.52
31315, 0.22
31316, 0.22
31317, 0.25
31318, 0.42
31319, 0.39
31320, 0.58
31321, 0.66
31322, 0.22
31323, 0.32
31324, 0.69
31325, 0.22
31326, 0.69
31327, 0.34
31328, 0.25
31329, 0.78
31330, 0.42
31331, 0.60
31332, 0.27
31333, 0.71
31334, 0.42
31335, 0.22
31336, 0.47
31337, 0.22
31338, 0.67
31339, 0.78
31340, 0.63
31341, 0.55
31342, 0.43
31343, 0.38
31344, 0.71
31345, 0.53
31346, 0.28
31347, 0.69
31348, 0.22
31349, 0.78
31350, 0.23
31351, 0.78
31352, 0.67
31353, 0.73
31354, 0.22
31355, 0.25
31356, 0.22
31357, 0.76
31358, 0.22
31359, 0.34
31360, 0.29
31361, 0.49
31362, 0.40
31363, 0.43
31364, 0.22
31365, 0.32
31366, 0.60
31367, 0.35
31368, 0.39
31369, 0.43
31370, 0.40
31371, 0.22
31372, 0.27
31373, 0.68
31374, 0.78
31375, 0.65
31376, 0.78
31377, 0.41
31378, 0.35
31379, 0.71
31380, 0.71
31381, 0.22
31382, 0.22
31383, 0.39
31384, 0.74
31385, 0.43
31386, 0.78
31387, 0.59
31388, 0.31
31389, 0.49
31390, 0.22
31391, 0.78
31392, 0.29
31393, 0.22
31394, 0.57
31395, 0.22
31396, 0.51
31397, 0.40
31398, 0.66
31399, 0.24
31400, 0.53
31401, 0.50
31402, 0.42
31403, 0.43
31404, 0.43
31405, 0.32
31406, 0.25
31407, 0.63
31408, 0.26
31409, 0.70
31410, 0.39
31411, 0.24
31412, 0.31
31413, 0.22
31414, 0.73
31415, 0.62
31416, 0.78
31417, 0.50
31418, 0.71
31419, 0.22
31420, 0.29
31421, 0.73
31422, 0.22
31423, 0.74
31424, 0.29
31425, 0.67
31426, 0.25
31427, 0.74
31428, 0.22
31429, 0.22
31430, 0.78
31431, 0.25
31432, 0.67
31433, 0.23
31434, 0.27
31435, 0.67
31436, 0.71
31437, 0.41
31438, 0.22
31439, 0.24
31440, 0.25
31441, 0.22
31442, 0.29
31443, 0.29
31444, 0.72
31445, 0.22
31446, 0.24
31447, 0.22
31448, 0.25
31449, 0.24
31450, 0.42
31451, 0.71
31452, 0.22
31453, 0.46
31454, 0.22
31455, 0.24
31456, 0.68
31457, 0.23
31458, 0.74
31459, 0.42
31460, 0.78
31461, 0.39
31462, 0.67
31463, 0.46
31464, 0.38
31465, 0.67
31466, 0.53
31467, 0.47
31468, 0.31
31469, 0.22
31470, 0.39
31471, 0.66
31472, 0.22
31473, 0.22
31474, 0.54
31475, 0.24
31476, 0.39
31477, 0.30
31478, 0.74
31479, 0.34
31480, 0.22
31481, 0.33
31482, 0.22
31483, 0.31
31484, 0.22
31485, 0.57
31486, 0.24
31487, 0.25
31488, 0.27
31489, 0.68
31490, 0.24
31491, 0.35
31492, 0.22
31493, 0.78
31494, 0.22
31495, 0.46
31496, 0.63
31497, 0.72
31498, 0.22
31499, 0.22
31500, 0.22
31501, 0.25
31502, 0.22
31503, 0.62
31504, 0.60
31505, 0.22
31506, 0.22
31507, 0.28
31508, 0.28
31509, 0.23
31510, 0.22
31511, 0.78
31512, 0.22
31513, 0.34
31514, 0.22
31515, 0.22
31516, 0.74
31517, 0.22
31518, 0.38
31519, 0.22
31520, 0.78
31521, 0.38
31522, 0.52
31523, 0.22
31524, 0.35
31525, 0.25
31526, 0.78
31527, 0.26
31528, 0.41
31529, 0.34
31530, 0.22
31531, 0.24
31532, 0.64
31533, 0.64
31534, 0.24
31535, 0.74
31536, 0.67
31537, 0.22
31538, 0.62
31539, 0.34
31540, 0.25
31541, 0.75
31542, 0.22
31543, 0.34
31544, 0.55
31545, 0.22
31546, 0.48
31547, 0.22
31548, 0.32
31549, 0.24
31550, 0.29
31551, 0.78
31552, 0.73
31553, 0.22
31554, 0.41
31555, 0.53
31556, 0.46
31557, 0.25
31558, 0.27
31559, 0.25
31560, 0.73
31561, 0.35
31562, 0.22
31563, 0.22
31564, 0.54
31565, 0.23
31566, 0.31
31567, 0.31
31568, 0.24
31569, 0.44
31570, 0.24
31571, 0.24
31572, 0.54
31573, 0.22
31574, 0.22
31575, 0.68
31576, 0.70
31577, 0.24
31578, 0.51
31579, 0.43
31580, 0.27
31581, 0.35
31582, 0.22
31583, 0.35
31584, 0.22
31585, 0.63
31586, 0.22
31587, 0.78
31588, 0.71
31589, 0.22
31590, 0.40
31591, 0.35
31592, 0.22
31593, 0.23
31594, 0.74
31595, 0.63
31596, 0.40
31597, 0.53
31598, 0.24
31599, 0.25
31600, 0.22
31601, 0.24
31602, 0.72
31603, 0.75
31604, 0.22
31605, 0.22
31606, 0.56
31607, 0.63
31608, 0.78
31609, 0.23
31610, 0.60
31611, 0.43
31612, 0.31
31613, 0.22
31614, 0.66
31615, 0.22
31616, 0.73
31617, 0.43
31618, 0.57
31619, 0.74
31620, 0.43
31621, 0.50
31622, 0.35
31623, 0.28
31624, 0.65
31625, 0.39
31626, 0.22
31627, 0.24
31628, 0.44
31629, 0.35
31630, 0.22
31631, 0.23
31632, 0.68
31633, 0.67
31634, 0.70
31635, 0.24
31636, 0.78
31637, 0.30
31638, 0.66
31639, 0.29
31640, 0.56
31641, 0.34
31642, 0.33
31643, 0.22
31644, 0.26
31645, 0.73
31646, 0.62
31647, 0.28
31648, 0.57
31649, 0.64
31650, 0.22
31651, 0.67
31652, 0.22
31653, 0.22
31654, 0.22
31655, 0.24
31656, 0.22
31657, 0.28
31658, 0.78
31659, 0.49
31660, 0.22
31661, 0.24
31662, 0.68
31663, 0.24
31664, 0.49
31665, 0.25
31666, 0.39
31667, 0.36
31668, 0.29
31669, 0.22
31670, 0.73
31671, 0.29
31672, 0.24
31673, 0.24
31674, 0.78
31675, 0.60
31676, 0.28
31677, 0.39
31678, 0.32
31679, 0.25
31680, 0.22
31681, 0.69
31682, 0.67
31683, 0.58
31684, 0.52
31685, 0.39
31686, 0.36
31687, 0.78
31688, 0.50
31689, 0.29
31690, 0.28
31691, 0.23
31692, 0.28
31693, 0.68
31694, 0.22
31695, 0.38
31696, 0.53
31697, 0.71
31698, 0.25
31699, 0.64
31700, 0.22
31701, 0.35
31702, 0.30
31703, 0.78
31704, 0.24
31705, 0.27
31706, 0.31
31707, 0.25
31708, 0.22
31709, 0.24
31710, 0.44
31711, 0.24
31712, 0.66
31713, 0.78
31714, 0.22
31715, 0.25
31716, 0.22
31717, 0.64
31718, 0.68
31719, 0.68
31720, 0.34
31721, 0.61
31722, 0.24
31723, 0.34
31724, 0.22
31725, 0.22
31726, 0.49
31727, 0.74
31728, 0.23
31729, 0.27
31730, 0.74
31731, 0.64
31732, 0.22
31733, 0.78
31734, 0.25
31735, 0.22
31736, 0.22
31737, 0.22
31738, 0.46
31739, 0.25
31740, 0.22
31741, 0.42
31742, 0.22
31743, 0.45
31744, 0.22
31745, 0.22
31746, 0.64
31747, 0.31
31748, 0.67
31749, 0.25
31750, 0.55
31751, 0.78
31752, 0.78
31753, 0.43
31754, 0.32
31755, 0.23
31756, 0.22
31757, 0.25
31758, 0.49
31759, 0.65
31760, 0.22
31761, 0.64
31762, 0.24
31763, 0.78
31764, 0.64
31765, 0.29
31766, 0.41
31767, 0.70
31768, 0.25
31769, 0.51
31770, 0.24
31771, 0.75
31772, 0.75
31773, 0.22
31774, 0.57
31775, 0.52
31776, 0.23
31777, 0.25
31778, 0.41
31779, 0.22
31780, 0.22
31781, 0.60
31782, 0.22
31783, 0.24
31784, 0.25
31785, 0.39
31786, 0.66
31787, 0.78
31788, 0.27
31789, 0.22
31790, 0.22
31791, 0.64
31792, 0.22
31793, 0.22
31794, 0.24
31795, 0.75
31796, 0.22
31797, 0.25
31798, 0.53
31799, 0.34
31800, 0.22
31801, 0.22
31802, 0.72
31803, 0.58
31804, 0.47
31805, 0.28
31806, 0.66
31807, 0.28
31808, 0.29
31809, 0.22
31810, 0.42
31811, 0.38
31812, 0.71
31813, 0.24
31814, 0.22
31815, 0.73
31816, 0.62
31817, 0.22
31818, 0.37
31819, 0.51
31820, 0.24
31821, 0.67
31822, 0.24
31823, 0.29
31824, 0.74
31825, 0.22
31826, 0.64
31827, 0.78
31828, 0.22
31829, 0.43
31830, 0.22
31831, 0.25
31832, 0.22
31833, 0.77
31834, 0.57
31835, 0.22
31836, 0.51
31837, 0.69
31838, 0.69
31839, 0.22
31840, 0.25
31841, 0.62
31842, 0.26
31843, 0.53
31844, 0.22
31845, 0.24
31846, 0.42
31847, 0.22
31848, 0.67
31849, 0.23
31850, 0.22
31851, 0.22
31852, 0.25
31853, 0.53
31854, 0.22
31855, 0.53
31856, 0.22
31857, 0.23
31858, 0.22
31859, 0.39
31860, 0.70
31861, 0.24
31862, 0.73
31863, 0.31
31864, 0.58
31865, 0.50
31866, 0.33
31867, 0.22
31868, 0.22
31869, 0.22
31870, 0.23
31871, 0.27
31872, 0.51
31873, 0.22
31874, 0.24
31875, 0.74
31876, 0.35
31877, 0.69
31878, 0.22
31879, 0.31
31880, 0.31
31881, 0.65
31882, 0.25
31883, 0.22
31884, 0.78
31885, 0.38
31886, 0.51
31887, 0.24
31888, 0.24
31889, 0.65
31890, 0.22
31891, 0.67
31892, 0.22
31893, 0.66
31894, 0.22
31895, 0.66
31896, 0.22
31897, 0.59
31898, 0.22
31899, 0.23
31900, 0.25
31901, 0.52
31902, 0.22
31903, 0.33
31904, 0.22
31905, 0.24
31906, 0.22
31907, 0.22
31908, 0.29
31909, 0.22
31910, 0.37
31911, 0.31
31912, 0.31
31913, 0.22
31914, 0.25
31915, 0.34
31916, 0.22
31917, 0.66
31918, 0.52
31919, 0.27
31920, 0.25
31921, 0.67
31922, 0.74
31923, 0.25
31924, 0.78
31925, 0.67
31926, 0.30
31927, 0.32
31928, 0.75
31929, 0.22
31930, 0.31
31931, 0.49
31932, 0.35
31933, 0.53
31934, 0.59
31935, 0.22
31936, 0.46
31937, 0.33
31938, 0.25
31939, 0.22
31940, 0.58
31941, 0.23
31942, 0.25
31943, 0.71
31944, 0.78
31945, 0.22
31946, 0.40
31947, 0.25
31948, 0.71
31949, 0.67
31950, 0.27
31951, 0.45
31952, 0.34
31953, 0.78
31954, 0.67
31955, 0.22
31956, 0.22
31957, 0.28
31958, 0.71
31959, 0.71
31960, 0.29
31961, 0.22
31962, 0.72
31963, 0.22
31964, 0.22
31965, 0.52
31966, 0.22
31967, 0.59
31968, 0.35
31969, 0.33
31970, 0.24
31971, 0.63
31972, 0.40
31973, 0.24
31974, 0.31
31975, 0.58
31976, 0.29
31977, 0.37
31978, 0.39
31979, 0.32
31980, 0.22
31981, 0.22
31982, 0.22
31983, 0.67
31984, 0.64
31985, 0.61
31986, 0.74
31987, 0.38
31988, 0.35
31989, 0.27
31990, 0.51
31991, 0.23
31992, 0.25
31993, 0.31
31994, 0.34
31995, 0.38
31996, 0.62
31997, 0.53
31998, 0.25
31999, 0.53
32000, 0.22
32001, 0.24
32002, 0.75
32003, 0.27
32004, 0.69
32005, 0.55
32006, 0.24
32007, 0.78
32008, 0.49
32009, 0.24
32010, 0.25
32011, 0.28
32012, 0.48
32013, 0.32
32014, 0.43
32015, 0.27
32016, 0.64
32017, 0.68
32018, 0.35
32019, 0.53
32020, 0.43
32021, 0.29
32022, 0.24
32023, 0.69
32024, 0.58
32025, 0.22
32026, 0.22
32027, 0.22
32028, 0.25
32029, 0.25
32030, 0.22
32031, 0.22
32032, 0.40
32033, 0.24
32034, 0.49
32035, 0.66
32036, 0.35
32037, 0.59
32038, 0.78
32039, 0.24
32040, 0.64
32041, 0.22
32042, 0.68
32043, 0.77
32044, 0.22
32045, 0.23
32046, 0.25
32047, 0.31
32048, 0.69
